name,owner,url,stars,age_days,merged_prs,total_releases,days_since_update,primary_language,total_issues,closed_issues,closed_issues_ratio,forks,description
logseq,logseq,https://github.com/logseq/logseq,38087,1916,3064,10000,0,Clojure,7919,6694,0.8453087511049375,2266,"A privacy-first, open-source platform for knowledge management and collaboration. Download link:  http://github.com/logseq/logseq/releases. roadmap: http://trello.com/b/8txSM12G/roadmap"
free,freefq,https://github.com/freefq/free,38061,1900,0,0,0,Unknown,751,216,0.28761651131824234,5704,翻墙、免费翻墙、免费科学上网、免费节点、免费梯子、免费ss/v2ray/trojan节点、蓝灯、谷歌商店、翻墙梯子
impress.js,impress,https://github.com/impress/impress.js,38038,4984,0,15,0,JavaScript,0,0,0,6644,It's a presentation framework based on the power of CSS3 transforms and transitions in modern browsers and inspired by the idea behind prezi.com.
leveldb,google,https://github.com/google/leveldb,38022,4011,0,21,0,C++,0,0,0,8050,LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.
shellcheck,koalaman,https://github.com/koalaman/shellcheck,37954,4659,0,30,0,Haskell,0,0,0,1846,"ShellCheck, a static analysis tool for shell scripts"
preact,preactjs,https://github.com/preactjs/preact,37884,3631,0,10000,0,JavaScript,0,0,0,2019,⚛️ Fast 3kB React alternative with the same modern API. Components & Virtual DOM.
appsmith,appsmithorg,https://github.com/appsmithorg/appsmith,37744,1877,0,10000,0,TypeScript,0,0,0,4199,"Platform to build admin panels, internal tools, and dashboards. Integrates with 25+ databases and any API."
ccxt,ccxt,https://github.com/ccxt/ccxt,37708,3020,0,10000,0,Python,0,0,0,8112,A JavaScript / TypeScript / Python / C# / PHP / Go cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges
cal.com,calcom,https://github.com/calcom/cal.com,37628,1612,0,10000,0,TypeScript,0,0,0,10295,Scheduling infrastructure for absolutely everyone.
novu,novuhq,https://github.com/novuhq/novu,37626,1455,0,50,0,TypeScript,0,0,0,4107,"The open-source notification Inbox infrastructure. E-mail, SMS, Push and Slack Integrations."
Awesome-Design-Tools,goabstract,https://github.com/goabstract/Awesome-Design-Tools,37607,2381,0,0,0,JavaScript,0,0,0,2146,The best design tools and plugins for everything 👉
python-cheatsheet,gto76,https://github.com/gto76/python-cheatsheet,37577,2764,0,0,0,Python,0,0,0,6652,Comprehensive Python Cheatsheet
ChatTTS,2noise,https://github.com/2noise/ChatTTS,37568,450,0,6,0,Python,0,0,0,4061,A generative speech model for daily dialogue.
system-design,karanpratapsingh,https://github.com/karanpratapsingh/system-design,37518,1101,0,0,0,Unknown,0,0,0,4517,Learn how to design systems at scale and prepare for system design interviews
freecodecamp.cn,FreeCodeCampChina,https://github.com/FreeCodeCampChina/freecodecamp.cn,37457,3246,0,0,0,CSS,0,0,0,1392,FCC China open source codebase and curriculum. Learn to code and help nonprofits.
Open-Assistant,LAION-AI,https://github.com/LAION-AI/Open-Assistant,37450,981,0,10000,0,Python,0,0,0,3297,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so."
ant-design-pro,ant-design,https://github.com/ant-design/ant-design-pro,37426,2917,0,26,0,TypeScript,0,0,0,8206,👨🏻‍💻👩🏻‍💻 Use Ant Design like a Pro!
fiber,gofiber,https://github.com/gofiber/fiber,37424,2043,0,10000,0,Go,0,0,0,1845,⚡️ Express inspired web framework written in Go
Free-Certifications,cloudcommunity,https://github.com/cloudcommunity/Free-Certifications,37384,1846,0,0,0,Unknown,0,0,0,2563,A curated list of free courses with certifications. Also available at https://free-certifications.com/
jan,menloresearch,https://github.com/menloresearch/jan,37300,735,0,87,0,TypeScript,0,0,0,2187,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer
tutorials,eugenp,https://github.com/eugenp/tutorials,37229,4496,13195,0,0,Java,789,772,0.9784537389100126,54165,Getting Started with Spring Boot 3: 
lapce,lapce,https://github.com/lapce/lapce,37185,2752,1165,32,0,Rust,1977,1177,0.5953464845725848,1177,Lightning-fast and Powerful Code Editor written in Rust
istio,istio,https://github.com/istio/istio,37159,3197,28414,10000,0,Go,21149,20682,0.97791857771053,8047,"Connect, secure, control, and observe services."
data-engineer-handbook,DataExpert-io,https://github.com/DataExpert-io/data-engineer-handbook,37122,640,171,0,0,Jupyter Notebook,77,64,0.8311688311688312,7099,This is a repo with links to everything you'd ever want to learn about data engineering
tesseract.js,naptha,https://github.com/naptha/tesseract.js,37047,3710,194,56,0,JavaScript,726,695,0.9573002754820936,2331,Pure Javascript OCR for more than 100 Languages 📖🎉🖥
payload,payloadcms,https://github.com/payloadcms/payload,37040,1688,5810,10000,0,TypeScript,3732,3351,0.8979099678456591,2817,"Payload is the open-source, fullstack Next.js framework, giving you instant backend superpowers. Get a full TypeScript backend and admin panel instantly. Use Payload as a headless CMS or for building powerful applications."
full-stack-fastapi-template,fastapi,https://github.com/fastapi/full-stack-fastapi-template,37006,2370,411,10,0,TypeScript,430,260,0.6046511627906976,7005,"Full stack, modern web application template. Using FastAPI, React, SQLModel, PostgreSQL, Docker, GitHub Actions, automatic HTTPS and more."
aspnetcore,dotnet,https://github.com/dotnet/aspnetcore,36994,4180,17750,10000,0,C#,37599,34037,0.9052634378573898,10427,"ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux."
GFPGAN,TencentARC,https://github.com/TencentARC/GFPGAN,36994,1615,14,8,0,Python,499,134,0.2685370741482966,6175,GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration.
windows,dockur,https://github.com/dockur/windows,36980,584,411,10000,0,Shell,832,737,0.8858173076923077,2778,Windows inside a Docker container.
interview_internal_reference,0voice,https://github.com/0voice/interview_internal_reference,36977,2263,0,0,0,Python,0,0,0,9455,2023年最新总结，阿里，腾讯，百度，美团，头条等技术面试题目，以及答案，专家出题人分析汇总。
insomnia,Kong,https://github.com/Kong/insomnia,36954,3406,0,10000,0,TypeScript,0,0,0,2111,"The open-source, cross-platform API client for GraphQL, REST, WebSockets, SSE and gRPC. With Cloud, Local and Git storage."
docs,inkonchain,https://github.com/inkonchain/docs,36928,470,0,0,0,MDX,0,0,0,418,Ink Documentation
wtfjs,denysdovhan,https://github.com/denysdovhan/wtfjs,36903,2959,0,25,0,JavaScript,0,0,0,2641,🤪 A list of funny and tricky JavaScript examples
node,inkonchain,https://github.com/inkonchain/node,36891,464,0,6,0,Shell,0,0,0,601,How to run an Ink Node
devdocs,freeCodeCamp,https://github.com/freeCodeCamp/devdocs,36866,4318,0,0,0,Ruby,0,0,0,2454,API Documentation Browser
taro,NervJS,https://github.com/NervJS/taro,36829,2691,0,10000,0,TypeScript,0,0,0,4861,开放式跨端跨框架解决方案，支持使用 React/Vue 等框架来开发微信/京东/百度/支付宝/字节跳动/ QQ 小程序/H5/React Native 等应用。  https://taro.zone/
aider,Aider-AI,https://github.com/Aider-AI/aider,36819,834,0,93,0,Python,0,0,0,3412,aider is AI pair programming in your terminal
ink-kit,inkonchain,https://github.com/inkonchain/ink-kit,36797,289,0,0,0,TypeScript,0,0,0,410,"Onchain-focused SDK with ready-to-use templates, themes, and magical animated components ✨"
siyuan,siyuan-note,https://github.com/siyuan-note/siyuan,36706,1816,0,10000,0,TypeScript,0,0,0,2273,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang."
faiss,facebookresearch,https://github.com/facebookresearch/faiss,36700,3116,0,20,0,C++,0,0,0,4010,A library for efficient similarity search and clustering of dense vectors.
milvus,milvus-io,https://github.com/milvus-io/milvus,36687,2165,0,10000,0,Go,0,0,0,3352,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search"
deeplearningbook-chinese,exacity,https://github.com/exacity/deeplearningbook-chinese,36679,3178,0,7,0,TeX,0,0,0,9168,Deep Learning Book Chinese Translation
v,vlang,https://github.com/vlang/v,36636,2385,0,10000,0,V,0,0,0,2200,"Simple, fast, safe, compiled language for developing maintainable software. Compiles itself in <1s with zero library dependencies. Supports automatic C => V translation. https://vlang.io"
interview,huihut,https://github.com/huihut/interview,36628,2749,0,0,0,C++,0,0,0,8089,"📚 C/C++ 技术面试基础知识总结，包括语言、程序库、数据结构、算法、系统、网络、链接装载库等知识及面试经验、招聘、内推等信息。This repository is a summary of the basic knowledge of recruiting job seekers and beginners in the direction of C/C++ technology, including language, program library, data structure, algorithm, system, network, link loading library, interview experience, recruitment, recommendation, etc."
arthas,alibaba,https://github.com/alibaba/arthas,36627,2548,0,59,0,Java,0,0,0,7573,Alibaba Java Diagnostic Tool Arthas/Alibaba Java诊断利器Arthas
googletest,google,https://github.com/google/googletest,36616,3676,0,11,0,C++,0,0,0,10458,GoogleTest - Google Testing and Mocking Framework
halo,halo-dev,https://github.com/halo-dev/halo,36603,2709,0,10000,0,Java,0,0,0,10025,强大易用的开源建站工具。
JavaFamily,AobingJava,https://github.com/AobingJava/JavaFamily,36601,2108,2,0,0,Unknown,65,60,0.9230769230769231,7803,【Java面试+Java学习指南】 一份涵盖大部分Java程序员所需要掌握的核心知识。
wtfpython,satwikkansal,https://github.com/satwikkansal/wtfpython,36572,2914,113,2,0,Python,222,157,0.7072072072072072,2670,What the f*ck Python? 😱
MockingBird,babysor,https://github.com/babysor/MockingBird,36559,1474,80,1,0,Python,888,412,0.46396396396396394,5264,🚀AI拟声: 5秒内克隆您的声音并生成任意语音内容 Clone a voice in 5 seconds to generate arbitrary speech in real-time
docling,docling-project,https://github.com/docling-project/docling,36408,407,513,10000,0,Python,1100,620,0.5636363636363636,2496,Get your documents ready for gen AI
gym,openai,https://github.com/openai/gym,36406,3402,996,19,0,Python,1838,1726,0.9390642002176278,8687,A toolkit for developing and comparing reinforcement learning algorithms.
cli,httpie,https://github.com/httpie/cli,36398,4925,404,47,0,Python,902,722,0.8004434589800443,3754,"🥧 HTTPie CLI  — modern, user-friendly command-line HTTP client for the API era. JSON support, colors, sessions, downloads, plugins & more."
ToolJet,ToolJet,https://github.com/ToolJet/ToolJet,36356,1604,6649,10000,0,JavaScript,5002,4362,0.8720511795281887,4718,"Low-code platform for building business applications. Connect to databases, cloud storages, GraphQL, API endpoints, Airtable, Google sheets, OpenAI, etc and build apps using drag and drop application builder. Built using JavaScript/TypeScript. 🚀"
bruno,usebruno,https://github.com/usebruno/bruno,36309,1058,1262,10000,0,JavaScript,3046,1846,0.6060407091267236,1803,Opensource IDE For Exploring and Testing API's (lightweight alternative to Postman/Insomnia)
chatbox,chatboxai,https://github.com/chatboxai/chatbox,36300,898,71,47,0,TypeScript,2271,1450,0.6384852487890798,3494,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
HEU_KMS_Activator,zbezj,https://github.com/zbezj/HEU_KMS_Activator,36268,2251,0,48,0,Unknown,182,28,0.15384615384615385,3549,
google-research,google-research,https://github.com/google-research/google-research,36213,2512,0,0,0,Jupyter Notebook,0,0,0,8165,Google Research
og-aws,open-guides,https://github.com/open-guides/og-aws,36201,3325,0,0,0,Shell,0,0,0,3896,📙 Amazon Web Services — a practical guide
metasploit-framework,rapid7,https://github.com/rapid7/metasploit-framework,36197,5104,0,0,0,Ruby,0,0,0,14458,Metasploit Framework
Umi-OCR,hiroi-sora,https://github.com/hiroi-sora/Umi-OCR,36190,1241,0,31,0,Python,0,0,0,3587,"OCR software, free and offline. 开源、免费的离线OCR软件。支持截屏/批量导入图片，PDF文档识别，排除水印/页眉页脚，扫描/生成二维码。内置多国语言库。"
nushell,nushell,https://github.com/nushell/nushell,36138,2294,0,10000,0,Rust,0,0,0,1912,A new type of shell
manifesto,opentofu,https://github.com/opentofu/manifesto,36086,738,0,0,0,HTML,0,0,0,1066,The OpenTF Manifesto expresses concern over HashiCorp's switch of the Terraform license from open-source to the Business Source License (BSL) and calls for the tool's return to a truly open-source license.
date-fns,date-fns,https://github.com/date-fns/date-fns,36045,3971,0,10000,0,TypeScript,0,0,0,1841,⏳ Modern JavaScript date utility library ⌛️
shadowsocks-android,shadowsocks,https://github.com/shadowsocks/shadowsocks-android,36018,4630,0,10000,0,Kotlin,0,0,0,11548,A shadowsocks client for Android
MediaCrawler,NanmiCoder,https://github.com/NanmiCoder/MediaCrawler,36010,803,0,0,0,Python,0,0,0,8365,小红书笔记 | 评论爬虫、抖音视频 | 评论爬虫、快手视频 | 评论爬虫、B 站视频 ｜ 评论爬虫、微博帖子 ｜ 评论爬虫、百度贴吧帖子 ｜ 百度贴吧评论回复爬虫  | 知乎问答文章｜评论爬虫
lerna,lerna,https://github.com/lerna/lerna,36007,3547,0,10000,0,TypeScript,0,0,0,2274,"Lerna is a fast, modern build system for managing and publishing multiple JavaScript/TypeScript packages from the same repository."
compose,docker,https://github.com/docker/compose,35992,4272,0,10000,0,Go,0,0,0,5491,Define and run multi-container applications with Docker
crewAI,crewAIInc,https://github.com/crewAIInc/crewAI,35933,663,0,99,0,Python,0,0,0,4826,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks."
Langchain-Chatchat,chatchat-space,https://github.com/chatchat-space/Langchain-Chatchat,35929,873,0,31,0,TypeScript,0,0,0,5998,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
DragGAN,XingangPan,https://github.com/XingangPan/DragGAN,35911,825,0,0,0,Python,0,0,0,3438,Official Code for DragGAN (SIGGRAPH 2023)
sheetjs,SheetJS,https://github.com/SheetJS/sheetjs,35870,4643,0,0,0,Unknown,0,0,0,7999,📗 SheetJS Spreadsheet Data Toolkit -- New home https://git.sheetjs.com/SheetJS/sheetjs
955.WLB,formulahendry,https://github.com/formulahendry/955.WLB,35845,2338,0,0,0,Unknown,0,0,0,1763,955 不加班的公司名单 - 工作 955，work–life balance (工作与生活的平衡)
hello-algorithm,geekxh,https://github.com/geekxh/hello-algorithm,35756,1909,0,0,0,Java,0,0,0,6471,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）推荐免费ChatGPT使用网站
cobalt,imputnet,https://github.com/imputnet/cobalt,35754,1139,0,0,0,Svelte,0,0,0,2980,best way to save what you love
codex,openai,https://github.com/openai/codex,35726,129,0,83,0,Rust,0,0,0,4094,Lightweight coding agent that runs in your terminal
typeorm,typeorm,https://github.com/typeorm/typeorm,35685,3460,2169,38,0,TypeScript,8398,6058,0.7213622291021672,6423,"ORM for TypeScript and JavaScript. Supports MySQL, PostgreSQL, MariaDB, SQLite, MS SQL Server, Oracle, SAP Hana, WebSQL databases. Works in NodeJS, Browser, Ionic, Cordova and Electron platforms."
carbon,carbon-app,https://github.com/carbon-app/carbon,35630,2987,667,10000,0,JavaScript,685,626,0.9138686131386862,1962,:black_heart: Create and share beautiful images of your source code
koa,koajs,https://github.com/koajs/koa,35602,4414,521,9,0,JavaScript,925,909,0.9827027027027027,3223,Expressive middleware for node.js using ES2017 async functions
HanLP,hankcs,https://github.com/hankcs/HanLP,35529,3968,79,62,0,Python,1429,1421,0.9944016794961511,10745,中文分词 词性标注 命名实体识别 依存句法分析 成分句法分析 语义依存分析 语义角色标注 指代消解 风格转换 语义相似度 新词发现 关键词短语提取 自动摘要 文本分类聚类 拼音简繁转换 自然语言处理
fullPage.js,alvarotrigo,https://github.com/alvarotrigo/fullPage.js,35461,4352,318,10000,1,JavaScript,4131,3999,0.9680464778503994,7233,fullPage plugin by Alvaro Trigo. Create full screen pages fast and simple
lottie-android,airbnb,https://github.com/airbnb/lottie-android,35450,3240,712,59,0,Java,1778,1744,0.9808773903262092,5439,"Render After Effects animations natively on Android and iOS, Web, and React Native"
REKCARC-TSC-UHT,PKUanonym,https://github.com/PKUanonym/REKCARC-TSC-UHT,35401,2329,170,0,0,HTML,32,30,0.9375,7774,"清华大学计算机系课程攻略 Guidance for courses in Department of Computer Science and Technology, Tsinghua University"
engineering-blogs,kilimchoi,https://github.com/kilimchoi/engineering-blogs,35398,3721,658,0,0,Ruby,97,74,0.7628865979381443,1852,A curated list of engineering blogs
marked,markedjs,https://github.com/markedjs/marked,35372,5141,1553,10000,0,TypeScript,1603,1591,0.9925140361821585,3459,A markdown parser and compiler. Built for speed.
mindsdb,mindsdb,https://github.com/mindsdb/mindsdb,35347,2575,5360,10000,0,Python,4303,4246,0.9867534278410411,5701,AI Analytics Engine that can answer questions over large scale data. - The only MCP Server you'll ever need
desktop,zen-browser,https://github.com/zen-browser/desktop,35340,511,0,10000,0,C++,0,0,0,1019,Welcome to a calmer internet
awesome-react-native,jondot,https://github.com/jondot/awesome-react-native,35327,3800,0,0,0,JavaScript,0,0,0,4021,"Awesome React Native components, news, tools, and learning material!"
puter,HeyPuter,https://github.com/HeyPuter/puter,35313,536,0,8,0,JavaScript,0,0,0,2709,"🌐 The Internet OS! Free, Open-Source, and Self-Hostable."
nativefier,nativefier,https://github.com/nativefier/nativefier,35274,3699,0,99,0,TypeScript,0,0,0,2238,Make any web page a desktop application
spacedrive,spacedriveapp,https://github.com/spacedriveapp/spacedrive,35258,1423,0,26,0,TypeScript,0,0,0,1095,"Spacedrive is an open source cross-platform file explorer, powered by a virtual distributed filesystem written in Rust."
vim-plug,junegunn,https://github.com/junegunn/vim-plug,35152,4362,0,8,0,Vim Script,0,0,0,1951,:hibiscus: Minimalist Vim Plugin Manager
sqlmap,sqlmapproject,https://github.com/sqlmapproject/sqlmap,35087,4803,0,10,0,Python,0,0,0,6001,Automatic SQL injection and database takeover tool
pytorch-image-models,huggingface,https://github.com/huggingface/pytorch-image-models,35077,2391,0,69,0,Python,0,0,0,4995,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT), MobileNetV4, MobileNet-V3 & V2, RegNet, DPN, CSPNet, Swin Transformer, MaxViT, CoAtNet, ConvNeXt, and more"
hackathon-starter,sahat,https://github.com/sahat/hackathon-starter,35053,4298,0,17,0,JavaScript,0,0,0,8170,A boilerplate for Node.js web applications
twenty,twentyhq,https://github.com/twentyhq/twenty,35043,993,0,45,0,TypeScript,0,0,0,4010,"Building a modern alternative to Salesforce, powered by the community."
awesome-shell,alebcay,https://github.com/alebcay/awesome-shell,35013,4063,0,0,0,Unknown,0,0,0,2424,"A curated list of awesome command-line frameworks, toolkits, guides and gizmos. Inspired by awesome-php."
the-way-to-go_ZH_CN,unknwon,https://github.com/unknwon/the-way-to-go_ZH_CN,35012,4532,0,0,0,Go,0,0,0,8596,《The Way to Go》中文译本，中文正式名《Go 入门指南》
polars,pola-rs,https://github.com/pola-rs/polars,34965,1925,0,10000,0,Rust,0,0,0,2357,"Dataframes powered by a multithreaded, vectorized query engine, written in Rust"
glide,bumptech,https://github.com/bumptech/glide,34941,4426,0,47,0,Java,0,0,0,6168,An image loading and caching library for Android focused on smooth scrolling
NewPipe,TeamNewPipe,https://github.com/TeamNewPipe/NewPipe,34811,3639,0,10000,0,Java,0,0,0,3248,A libre lightweight streaming front-end for Android.
Coursera-ML-AndrewNg-Notes,fengdu78,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,34797,2846,0,0,0,HTML,0,0,0,10977,吴恩达老师的机器学习课程个人笔记
leetcode,doocs,https://github.com/doocs/leetcode,34787,2530,0,21,0,Java,0,0,0,9143,🔥LeetCode solutions in any programming language | 多种编程语言实现 LeetCode、《剑指 Offer（第 2 版）》、《程序员面试金典（第 6 版）》题解
AgentGPT,reworkd,https://github.com/reworkd/AgentGPT,34784,867,0,12,0,TypeScript,0,0,0,9472,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser."
LocalAI,mudler,https://github.com/mudler/LocalAI,34748,886,0,83,0,Go,0,0,0,2718,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
ai-agents-for-beginners,microsoft,https://github.com/microsoft/ai-agents-for-beginners,34666,265,0,0,0,Jupyter Notebook,67,0,0.0,10930,11 Lessons to Get Started Building AI Agents
cursor-free-vip,yeongpin,https://github.com/yeongpin/cursor-free-vip,34651,221,74,69,0,Python,1024,473,0.4619140625,4251,[Support 0.49.x]（Reset Cursor AI MachineID & Bypass Higher Token Limit） Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.
outline,outline,https://github.com/outline/outline,34642,3377,3336,10000,0,TypeScript,3490,3400,0.9742120343839542,2808,"The fastest knowledge base for growing teams. Beautiful, realtime collaborative, feature packed, and markdown compatible."
awesome-javascript,sorrycc,https://github.com/sorrycc/awesome-javascript,34504,4068,389,0,0,Unknown,93,88,0.946236559139785,4475,"🐢 A collection of awesome browser-side  JavaScript libraries, resources and shiny things."
caffe,BVLC,https://github.com/BVLC/caffe,34497,4360,1084,14,0,C++,4800,3901,0.8127083333333334,18621,Caffe: a fast open framework for deep learning.
bubbletea,charmbracelet,https://github.com/charmbracelet/bubbletea,34497,2049,628,62,0,Go,368,294,0.7989130434782609,975,A powerful little TUI framework 🏗
ghostty,ghostty-org,https://github.com/ghostty-org/ghostty,34455,1240,2591,1,0,Zig,1775,1633,0.92,1000,"👻 Ghostty is a fast, feature-rich, and cross-platform terminal emulator that uses platform-native UI and GPU acceleration."
TaskMatrix,chenfei-wu,https://github.com/chenfei-wu/TaskMatrix,34415,902,21,0,0,Python,357,136,0.38095238095238093,3279,
fastify,fastify,https://github.com/fastify/fastify,34385,3248,3124,10000,0,JavaScript,2091,2014,0.9631755141080822,2470,"Fast and low overhead web framework, for Node.js"
node-v0.x-archive,nodejs,https://github.com/nodejs/node-v0.x-archive,34380,5929,218,0,0,Unknown,6379,6379,1.0,7285,Moved to https://github.com/nodejs/node
netty,netty,https://github.com/netty/netty,34344,5398,4425,0,0,Java,0,6101,0,16133,Netty project - an event-driven asynchronous network application framework
jieba,fxsjy,https://github.com/fxsjy/jieba,34336,4708,0,9,0,Python,0,0,0,6733,结巴中文分词
formik,jaredpalmer,https://github.com/jaredpalmer/formik,34284,2989,0,10000,0,TypeScript,0,0,0,2796,"Build forms in React, without the tears 😭 "
gold-miner,xitu,https://github.com/xitu/gold-miner,34242,3577,0,0,0,Unknown,0,0,0,5048,🥇掘金翻译计划，可能是世界最大最好的英译中技术社区，最懂读者和译者的翻译平台：
LLM101n,karpathy,https://github.com/karpathy/LLM101n,34228,451,0,0,0,Unknown,0,0,0,1857,LLM101n: Let's build a Storyteller
RevokeMsgPatcher,huiyadanli,https://github.com/huiyadanli/RevokeMsgPatcher,34208,2222,0,21,0,C#,0,0,0,3755,:trollface: A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）
supervision,roboflow,https://github.com/roboflow/supervision,34206,996,0,33,0,Python,0,0,0,2758,We write your reusable computer vision tools. 💜
HowToLiveLonger,geekan,https://github.com/geekan/HowToLiveLonger,34201,1222,0,0,0,Unknown,0,0,0,2349,程序员延寿指南 | A programmer's guide to live longer
clipboard.js,zenorocha,https://github.com/zenorocha/clipboard.js,34159,3624,0,42,0,JavaScript,0,0,0,3952,:scissors: Modern copy to clipboard. No Flash. Just 3kb gzipped :clipboard:
manim,ManimCommunity,https://github.com/ManimCommunity/manim,34143,1920,0,29,0,Python,0,0,0,2403,A community-maintained Python framework for creating mathematical animations. 
OpenVoice,myshell-ai,https://github.com/myshell-ai/OpenVoice,34089,630,0,0,0,Python,0,0,0,3693,Instant voice cloning by MIT and MyShell. Audio foundation model.
portainer,portainer,https://github.com/portainer/portainer,34089,3380,0,10000,0,TypeScript,0,0,0,2642,Making Docker and Kubernetes management easy.
solid,solidjs,https://github.com/solidjs/solid,34089,2675,0,35,0,TypeScript,0,0,0,984,"A declarative, efficient, and flexible JavaScript library for building user interfaces."
llvm-project,llvm,https://github.com/llvm/llvm-project,34064,3178,0,10000,0,LLVM,0,0,0,14793,The LLVM Project is a collection of modular and reusable compiler and toolchain technologies.
12306,testerSunshine,https://github.com/testerSunshine/12306,34046,3017,0,1,0,Python,0,0,0,9740,12306智能刷票，订票
react-beautiful-dnd,atlassian,https://github.com/atlassian/react-beautiful-dnd,34031,2933,0,68,0,JavaScript,0,0,0,2727,Beautiful and accessible drag and drop for lists with React
linux-command,jaywcjlove,https://github.com/jaywcjlove/linux-command,34031,3203,0,31,0,Markdown,0,0,0,6432,Linux命令大全搜索工具，内容包含Linux命令手册、详解、学习、搜集。https://git.io/linux
husky,typicode,https://github.com/typicode/husky,34003,4076,0,80,0,JavaScript,0,0,0,1070,Git hooks made easy 🐶 woof!
framework,laravel,https://github.com/laravel/framework,33979,4605,0,10000,0,PHP,0,0,0,11499,The Laravel Framework.
poetry,python-poetry,https://github.com/python-poetry/poetry,33866,2730,0,10000,0,Python,0,0,0,2373,Python packaging and dependency management made easy
spring-boot-demo,xkcoding,https://github.com/xkcoding/spring-boot-demo,33848,2840,15,0,0,Java,173,73,0.42196531791907516,10989,🚀一个用来深入学习并实战 Spring Boot 的项目。
Python,geekcomputers,https://github.com/geekcomputers/Python,33771,5012,1813,0,0,Python,486,149,0.3065843621399177,12704,My Python Examples
anoma,anoma,https://github.com/anoma/anoma,33757,1660,856,10,0,Elixir,699,578,0.82689556509299,4018,Reference implementation of Anoma
shadowsocks,shadowsocks,https://github.com/shadowsocks/shadowsocks,33648,4870,69,2,0,Python,0,0,0,18410,
zsh-autosuggestions,zsh-users,https://github.com/zsh-users/zsh-autosuggestions,33648,4316,116,0,0,Shell,612,458,0.7483660130718954,1910,Fish-like autosuggestions for zsh
LeetCode-Go,halfrost,https://github.com/halfrost/LeetCode-Go,33640,2956,178,4,0,Go,80,64,0.8,5774,"✅ Solutions to LeetCode by Go, 100% test coverage, runtime beats 100% / LeetCode 题解"
AndroidUtilCode,Blankj,https://github.com/Blankj/AndroidUtilCode,33619,3308,87,10000,0,Java,1589,1280,0.8055380742605412,10709,:fire: Android developers should collect the following utils(updating).
easyexcel,alibaba,https://github.com/alibaba/easyexcel,33581,2752,190,14,0,Java,3618,3131,0.8653952459922609,7644,快速、简洁、解决大文件内存溢出的java处理Excel工具
AFNetworking,AFNetworking,https://github.com/AFNetworking/AFNetworking,33534,5195,705,40,0,Objective-C,0,0,0,10496,"A delightful networking framework for iOS, macOS, watchOS, and tvOS."
zxing,zxing,https://github.com/zxing/zxing,33531,5061,318,31,0,Java,1324,1314,0.9924471299093656,9420,"ZXing (""Zebra Crossing"") barcode scanning library for Java, Android"
JavaScript,TheAlgorithms,https://github.com/TheAlgorithms/JavaScript,33523,2960,0,0,0,JavaScript,0,0,0,5723,"Algorithms and Data Structures implemented in JavaScript for beginners, following best practices."
awesome-deepseek-integration,deepseek-ai,https://github.com/deepseek-ai/awesome-deepseek-integration,33435,587,0,0,0,Unknown,0,0,0,3714,Integrate the DeepSeek API into popular softwares
mattermost,mattermost,https://github.com/mattermost/mattermost,33427,3719,0,10000,0,TypeScript,0,0,0,7926,Mattermost is an open source platform for secure collaboration across the entire software development lifecycle..
aseprite,aseprite,https://github.com/aseprite/aseprite,33418,4019,0,10000,0,C++,0,0,0,7298,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)"
